problem,num_obj,iteration,num_gens,reference_point,iRVEA_R_IGD,iNSGAIII_R_IGD,iRVEA_R_HV,iNSGAIII_R_HV,iRVEA_N_Ss,iNSGAIII_N_Ss,iRVEA_FEs,iNSGAIII_FEs
DTLZ4,7,4,100,"[4.42631863e-035 4.97960501e-183 2.04333337e-193 9.18627591e-001
 1.60192922e-102 3.06209197e-001 3.06209197e-001]",0.11947991420805323,0.13028473137003557,,,89,84,52906,58800
DTLZ4,7,5,100,"[2.22044605e-16 2.22044605e-16 2.22044605e-16 7.13068502e-01
 3.33815944e-01 3.33815944e-01 3.33815944e-01]",0.4125850256319679,0.32479598810447097,,,90,83,61502,58800
DTLZ4,7,6,100,"[2.22044605e-16 2.22044605e-16 2.22044605e-16 7.10300336e-01
 3.32076134e-01 3.32076134e-01 3.32076134e-01]",0.33385098229132726,0.3174348813312837,,,89,84,64400,58800
DTLZ4,7,7,100,"[2.22044605e-16 2.22044605e-16 2.22044605e-16 7.10119461e-01
 3.31960580e-01 3.31960580e-01 3.31960580e-01]",0.40838510196703665,0.3316474947504256,,,89,83,64400,58800
DTLZ1,8,1,100,"[ 0.          0.          0.          0.          0.          0.
  0.         68.11483799]",0.6836245381393895,0.5721462842872781,,,110,120,48320,96000
DTLZ1,8,2,100,"[0.         0.         0.         0.         0.         0.
 3.2441017  4.86615255]",0.7305017072646074,0.9937834452502605,,,116,120,80192,96000
DTLZ1,8,3,100,"[0.         0.         0.         0.         0.         0.
 1.77905658 1.18603772]",0.8129861475735035,1.10393360207184,,,121,115,89312,96000
DTLZ1,8,4,100,"[0.         0.         0.         0.         0.         0.
 0.         2.59545844]",0.5704000707789838,0.5761110832266546,,,125,115,86640,96000
DTLZ1,8,5,100,"[2.22044605e-16 2.22044605e-16 2.22044605e-16 2.22044605e-16
 2.22044605e-16 2.22044605e-16 3.96686124e-01 2.23655970e-01]",0.8450420885814943,0.9782607915185294,,,124,112,76080,96000
DTLZ1,8,6,100,"[2.22044605e-16 2.22044605e-16 2.22044605e-16 2.22044605e-16
 2.22044605e-16 2.22044605e-16 1.78576463e-01 1.00187386e-01]",0.855339250180484,1.04830668560697,,,127,103,101520,96000
DTLZ1,8,7,100,"[2.22044605e-16 2.22044605e-16 2.22044605e-16 2.22044605e-16
 2.22044605e-16 2.22044605e-16 1.72736385e-01 9.57342745e-02]",0.8774318384333147,0.9775609803569958,,,127,72,102400,96000
DTLZ2,8,1,100,"[2.83653324e-17 1.89040068e-17 0.00000000e+00 9.64612775e-19
 3.54697197e-17 1.16216149e-17 0.00000000e+00 1.00874316e+00]",0.0359838941891672,0.028703172431679257,,,110,107,54384,96000
DTLZ2,8,2,100,"[5.16814171e-52 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 9.84442504e-01 2.46110626e-01]",0.1493707713124456,0.15255526595212812,,,112,117,69024,96000
DTLZ2,8,3,100,"[5.16814171e-52 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 9.88188452e-01 2.47047113e-01 0.00000000e+00]",0.1448133411146397,0.15234305329477066,,,98,114,49328,96000
